index,review_id
447,612392318
448,612392318
449,612392318
450,612392318
451,612392318
452,612392318
453,612392318
454,281591869
455,548560996
456,548560996
457,548560996
458,548560996
459,548560996
460,548560996
461,548560996
462,548560996
463,548560996
464,548560996
465,548560996
466,548560996
467,548560996
468,548560996
469,548560996
470,548560996
471,548560996
472,548560996
473,648697273
474,648697273
475,648697273
476,648697273
477,648697273
478,648697273
479,648697273
480,648697273
481,648697273
482,530895076
483,530895076
484,530895076
485,530895076
486,530895076
487,530895076
488,530895076
489,530895076
490,452936123
491,452936123
492,452936123
493,452936123
494,189546969
495,189546969
496,189546969
497,189546969
498,189546969
499,189546969
500,189546969
501,189546969
502,189546969
503,189546969
504,189546969
505,189546969
506,189546969
507,189546969
508,189546969
509,189546969
510,189546969
511,189546969
512,189546969
513,189546969
514,189546969
515,309634969
516,398210382
517,398210382
518,398210382
519,398210382
520,398210382
521,398210382
522,398210382
523,369435771
524,369435771
525,369435771
526,369435771
527,369435771
528,369435771
529,369435771
530,369435771
531,369435771
532,369435771
533,369435771
534,369435771
535,369435771
536,369435771
537,369435771
538,529689050
539,529689050
540,529689050
541,529689050
542,284221764
543,284221764
544,284221764
545,516342817
546,516342817
547,516342817
548,640635364
549,640635364
550,640635364
551,640635364
552,640635364
553,640635364
554,640635364
555,385972149
556,385972149
557,385972149
558,303131949
559,303131949
560,303131949
561,303131949
562,303131949
563,303131949
564,303131949
565,303131949
566,303131949
567,303131949
568,303131949
569,303131949
570,303131949
571,303131949
572,303131949
573,303131949
574,303131949
575,570819150
576,570819150
577,570819150
578,570819150
579,570819150
580,570819150
581,570819150
582,260186097
583,260186097
584,260186097
585,260186097
586,260186097
587,260186097
588,260186097
589,260186097
590,200990644
591,200990644
592,629544504
593,629544504
594,629544504
595,405018412
596,405018412
597,405018412
598,405018412
599,138270758
600,138270758
601,138270758
602,138270758
603,138270758
604,138270758
605,138270758
606,242553421
607,242553421
608,242553421
609,242553421
610,242553421
611,242553421
612,242553421
613,242553421
614,242553421
615,242553421
616,242553421
617,36140501
618,36140501
619,36140501
620,36140501
621,36140501
622,36140501
623,36140501
624,36140501
625,36140501
626,36140501
627,36140501
628,36140501
629,36140501
630,36140501
631,36140501
632,36140501
633,36140501
634,36140501
635,519568934
636,519568934
637,519568934
638,519568934
639,519568934
640,519568934
641,519568934
642,519568934
643,519568934
644,519568934
645,519568934
646,125776608
647,125776608
648,125776608
649,263060929
650,263060929
651,263060929
652,263060929
653,255544018
654,255544018
655,255544018
656,255544018
657,255544018
658,255544018
659,255544018
660,255544018
661,255544018
662,255544018
663,255544018
664,183614839
665,183614839
666,183614839
667,183614839
668,149351192
669,149351192
670,149351192
671,149351192
672,149351192
673,134319712
674,134319712
675,144060075
676,144060075
677,144060075
678,144060075
679,144060075
680,144060075
681,144060075
682,144060075
683,144060075
684,669211134
685,669211134
686,669211134
687,669211134
688,669211134
689,669211134
690,181793131
691,181793131
692,181793131
693,181793131
694,181793131
695,181793131
696,181793131
697,181793131
698,181793131
699,149529261
700,149529261
701,149529261
702,149529261
703,149529261
704,149529261
705,149529261
706,149529261
707,149529261
708,149529261
709,149529261
710,145976845
711,145976845
712,145976845
713,145976845
714,145976845
715,145976845
716,145976845
717,277078609
718,277078609
719,277078609
720,213844427
721,213844427
722,213844427
723,213844427
724,213844427
725,213844427
726,213844427
727,213844427
728,213844427
729,213844427
730,213844427
731,213844427
732,213844427
733,213844427
734,213844427
735,213844427
736,213844427
737,630024335
738,630024335
739,630024335
740,630024335
741,630024335
742,630024335
743,443586304
744,443586304
745,449504846
746,449504846
747,449504846
748,449504846
749,449504846
750,449504846
751,449504846
752,449504846
753,449504846
754,333849442
755,333849442
756,333849442
757,333849442
758,333849442
759,333849442
760,333849442
761,249079946
762,249079946
763,249079946
764,249079946
765,249079946
766,249079946
767,249079946
768,249079946
769,457959342
770,457959342
771,366222846
772,366222846
773,366222846
774,366222846
775,486816997
776,486816997
777,486816997
778,486816997
779,136558447
780,136558447
781,136558447
782,136558447
783,136558447
784,136558447
785,464902562
786,464902562
787,464902562
788,464902562
789,468366018
790,468366018
791,468366018
792,468366018
793,468366018
794,186840401
795,186840401
796,186840401
797,186840401
798,186840401
799,186840401
800,186840401
801,262766910
802,262766910
803,262766910
804,262766910
805,262766910
806,262766910
807,273442621
808,273442621
809,569439598
810,569439598
811,569439598
812,569439598
813,520975061
814,520975061
815,520975061
816,520975061
817,520975061
818,520975061
819,520975061
820,415744502
821,415744502
822,415744502
823,183092568
824,183092568
825,183092568
826,183092568
827,183092568
828,183092568
829,183092568
830,183092568
831,183092568
832,183092568
833,183092568
834,133499034
835,133499034
836,125662923
837,125662923
838,125662923
839,125662923
840,585216112
841,585216112
842,585216112
843,585216112
844,585216112
845,625073374
846,625073374
847,625073374
848,625073374
849,625073374
850,625073374
851,625073374
852,625073374
853,625073374
854,625073374
855,625073374
856,625073374
857,625073374
858,342270572
859,342270572
860,235286655
861,235286655
862,235286655
863,235286655
864,235286655
865,235286655
866,235286655
867,235286655
868,235286655
869,235286655
870,235286655
871,235286655
872,235286655
873,235286655
874,235286655
875,235286655
876,456820319
877,456820319
878,456820319
879,456820319
880,456820319
881,456820319
882,456820319
883,456820319
884,456820319
885,313130114
886,313130114
887,313130114
888,313130114
889,313130114
890,313130114
891,313130114
892,276594762
893,276594762
894,276594762
895,276594762
896,370003394
897,370003394
898,370003394
899,370003394
900,370003394
901,370003394
902,370003394
903,370003394
904,370003394
905,370003394
906,370003394
907,352507611
908,352507611
909,352507611
910,352507611
911,362431703
912,362431703
913,362431703
914,362431703
915,362431703
916,362431703
917,362431703
918,362431703
919,362431703
920,520639933
921,520639933
922,520639933
923,520639933
924,120707850
925,120707850
926,120707850
927,120707850
928,120707850
929,120707850
930,120707850
931,120707850
932,120707850
933,120707850
934,120707850
935,120707850
936,120707850
937,120707850
938,120707850
939,120707850
940,91552502
941,91552502
942,91552502
943,91552502
944,91552502
945,91552502
946,91552502
947,91552502
948,91552502
949,91552502
950,148398386
951,148398386
952,148398386
953,148398386
954,148398386
955,148398386
956,148398386
957,148398386
958,148398386
959,148398386
960,244765949
961,244765949
962,244765949
963,244765949
964,244765949
965,244765949
966,137043009
967,123097593
968,123097593
969,123097593
970,123097593
971,123097593
972,123097593
973,123097593
974,123097593
975,123097593
976,123097593
977,334941274
978,334941274
979,334941274
980,334941274
981,334941274
982,334941274
983,334941274
984,334941274
985,334941274
986,334941274
987,334941274
988,334941274
989,334941274
990,334941274
991,334941274
992,334941274
993,334941274
994,477107000
995,477107000
996,477107000
997,477107000
998,477107000
999,477107000
1000,133809401
1001,133809401
1002,133809401
1003,133809401
1004,133809401
1005,133809401
1006,133809401
1007,133809401
1008,64828616
1009,64828616
1010,64828616
1011,64828616
1012,64828616
1013,64828616
1014,64828616
1015,64828616
1016,64828616
1017,64828616
1018,64828616
1019,64828616
1020,64828616
1021,64828616
1022,64828616
1023,64828616
1024,64828616
1025,64828616
1026,64828616
1027,64828616
1028,186900267
1029,186900267
1030,469438747
1031,469438747
1032,469438747
1033,469438747
1034,469438747
1035,235469797
1036,235469797
1037,572023574
1038,572023574
1039,572023574
1040,572023574
1041,572023574
1042,572023574
1043,572023574
1044,572023574
1045,572023574
1046,572023574
1047,332547348
1048,332547348
1049,332547348
1050,332547348
1051,187388492
1052,187388492
1053,187388492
1054,187388492
1055,187388492
1056,187388492
1057,149743990
1058,149743990
1059,149743990
1060,149743990
1061,149743990
1062,149743990
1063,149743990
1064,149743990
1065,185739307
1066,185739307
1067,185739307
1068,185739307
1069,185739307
1070,185739307
1071,185739307
1072,185739307
1073,185739307
1074,185739307
1075,274852297
1076,274852297
1077,274852297
1078,553742339
1079,553742339
1080,553742339
1081,123966316
1082,123966316
1083,123966316
1084,123966316
1085,123966316
1086,123966316
1087,123966316
1088,473485816
1089,473485816
1090,473485816
1091,473485816
1092,473485816
1093,473485816
1094,473485816
1095,473485816
1096,473485816
1097,473485816
1098,473485816
1099,473485816
1100,473485816
1101,473485816
1102,473485816
1103,120612735
1104,120612735
1105,120612735
1106,120612735
1107,120612735
1108,120612735
1109,642801343
1110,642801343
1111,642801343
1112,642801343
1113,642801343
1114,356399218
1115,356399218
1116,356399218
1117,356399218
1118,356399218
1119,356399218
1120,478662924
1121,478662924
1122,478662924
1123,592551239
1124,592551239
1125,592551239
1126,592551239
1127,592551239
1128,592551239
1129,592551239
1130,488324867
1131,488324867
1132,488324867
1133,488324867
1134,488324867
1135,488324867
1136,488324867
1137,488324867
1138,488324867
1139,488324867
1140,461991689
1141,461991689
1142,461991689
1143,167587741
1144,167587741
1145,167587741
1146,167587741
1147,167587741
1148,167587741
1149,167587741
1150,167587741
1151,167587741
1152,167587741
1153,230732220
1154,230732220
1155,230732220
1156,371715564
1157,350603259
1158,350603259
1159,350603259
1160,350603259
1161,592792758
1162,592792758
1163,592792758
1164,592792758
1165,592792758
1166,592792758
1167,592792758
1168,592792758
1169,592792758
1170,592792758
1171,592792758
1172,592792758
1173,216527084
1174,216527084
1175,216527084
1176,248119783
1177,248119783
1178,248119783
1179,248119783
1180,248119783
1181,248119783
1182,248119783
1183,248119783
1184,120438100
1185,120438100
1186,120438100
1187,120438100
1188,174110328
1189,174110328
1190,174110328
1191,174110328
1192,174110328
1193,174110328
1194,603965791
1195,603965791
1196,603965791
1197,603965791
1198,164871397
1199,164871397
1200,164871397
1201,164871397
1202,164871397
1203,164871397
1204,164871397
1205,164871397
1206,164871397
1207,164871397
1208,164871397
1209,514883875
1210,514883875
1211,514883875
1212,514883875
1213,514883875
1214,514883875
1215,514883875
1216,514883875
1217,486974751
1218,486974751
1219,486974751
1220,486974751
1221,486974751
1222,486974751
1223,486974751
1224,397094485
1225,397094485
1226,397094485
1227,397094485
1228,397094485
1229,183685570
1230,183685570
1231,183685570
1232,183685570
1233,183685570
1234,183685570
1235,183685570
1236,183685570
1237,183685570
1238,183685570
1239,224971365
1240,224971365
1241,224971365
1242,224971365
1243,224971365
1244,224971365
1245,224971365
1246,224971365
1247,224971365
1248,127447195
1249,127447195
1250,141494125
1251,141494125
1252,141494125
1253,141494125
1254,618961957
1255,618961957
1256,618961957
1257,618961957
1258,618961957
1259,618961957
1260,618961957
1261,618961957
1262,618961957
1263,621066074
1264,621066074
1265,621066074
1266,621066074
1267,621066074
1268,621066074
1269,621066074
1270,621066074
1271,544303486
1272,544303486
1273,544303486
1274,544303486
1275,544303486
1276,544303486
1277,243771435
1278,243771435
1279,243771435
1280,243771435
1281,243771435
1282,243771435
1283,243771435
1284,243771435
1285,243771435
1286,121246157
1287,121246157
1288,121246157
1289,121246157
1290,121246157
1291,184949313
1292,184949313
1293,184949313
1294,184949313
1295,184949313
1296,184949313
1297,184949313
1298,184949313
1299,184949313
1300,184949313
1301,184949313
1302,184949313
1303,184949313
1304,116685461
1305,116685461
1306,116685461
1307,116685461
1308,116685461
1309,116685461
1310,116685461
1311,116685461
1312,148489324
1313,148489324
1314,148489324
1315,148489324
1316,148489324
1317,148489324
1318,148489324
1319,148489324
1320,148489324
1321,148489324
1322,148489324
1323,148489324
1324,148489324
1325,148489324
1326,148489324
1327,148489324
1328,218838125
1329,218838125
1330,218838125
1331,218838125
1332,218838125
1333,364388336
1334,364388336
1335,364388336
1336,364388336
1337,364388336
1338,364388336
1339,364388336
1340,364388336
1341,364388336
1342,364388336
1343,364388336
1344,438867539
1345,438867539
1346,438867539
1347,438867539
1348,438867539
1349,438867539
1350,438867539
1351,438867539
1352,438867539
1353,438867539
1354,386680261
1355,386680261
1356,386680261
1357,386680261
1358,386680261
1359,386680261
1360,386680261
1361,386680261
1362,386680261
1363,386680261
1364,386680261
1365,386680261
1366,162258704
1367,162258704
1368,162258704
1369,162258704
1370,162258704
1371,162258704
1372,162258704
1373,138463549
1374,138463549
1375,138463549
1376,138463549
1377,138463549
1378,138463549
1379,146427375
1380,146427375
1381,146427375
1382,146427375
1383,146427375
1384,146427375
1385,165362228
1386,165362228
1387,165362228
1388,165362228
1389,165362228
1390,165362228
1391,165362228
1392,165362228
1393,165362228
1394,165362228
1395,155959069
1396,155959069
1397,155959069
1398,155959069
1399,332675675
1400,332675675
1401,332675675
1402,332675675
1403,332675675
1404,332675675
1405,332675675
1406,207683189
1407,207683189
1408,207683189
1409,207683189
1410,207683189
1411,207683189
1412,207683189
1413,207683189
1414,207683189
1415,207683189
1416,278427499
1417,278427499
1418,278427499
1419,278427499
1420,278427499
1421,278427499
1422,278427499
1423,278427499
1424,476884269
1425,476884269
1426,476884269
1427,476884269
1428,476884269
1429,476884269
1430,476884269
1431,476884269
1432,476884269
1433,476884269
1434,267017986
1435,267017986
1436,267017986
1437,267017986
1438,267017986
1439,603879913
1440,603879913
1441,492017124
1442,492017124
1443,492017124
1444,492017124
1445,276279830
1446,276279830
1447,276279830
1448,276279830
1449,276279830
1450,276279830
1451,276279830
1452,288192543
1453,288192543
1454,288192543
1455,288192543
1456,362778862
1457,362778862
1458,362778862
1459,286432790
1460,286432790
1461,286432790
1462,286432790
1463,304177266
1464,304177266
1465,347347380
1466,347347380
1467,347347380
1468,347347380
1469,347347380
1470,347347380
1471,204068203
1472,204068203
1473,204068203
1474,204068203
1475,204068203
1476,204068203
1477,241579543
1478,241579543
1479,241579543
1480,241579543
1481,241579543
1482,241579543
1483,241579543
1484,241579543
1485,241579543
1486,241579543
1487,241579543
1488,241579543
1489,241579543
1490,241579543
1491,241579543
1492,181058580
1493,181058580
1494,181058580
1495,181058580
1496,181002689
1497,181002689
1498,181002689
1499,181002689
1500,181002689
1501,181002689
1502,181002689
1503,181002689
1504,181002689
1505,181002689
1506,291694764
1507,291694764
1508,322181270
1509,322181270
1510,322181270
1511,322181270
1512,322181270
1513,322181270
1514,322181270
1515,322181270
1516,322181270
1517,322181270
1518,322181270
1519,322181270
1520,322181270
1521,322181270
1522,337269633
1523,337269633
1524,337269633
1525,337269633
1526,224539422
1527,224539422
1528,224539422
1529,224539422
1530,224539422
1531,115479766
1532,115479766
1533,115479766
1534,115479766
1535,115479766
1536,115479766
1537,115479766
1538,471814327
1539,471814327
1540,471814327
1541,471814327
1542,471814327
1543,471814327
1544,471814327
1545,471814327
1546,330443140
1547,330443140
1548,330443140
1549,330443140
1550,270798578
1551,270798578
1552,270798578
1553,270798578
1554,270798578
1555,270798578
1556,270798578
1557,444125865
1558,444125865
1559,172744169
1560,172744169
1561,639816954
1562,639816954
1563,639816954
1564,222943384
1565,222943384
1566,222943384
1567,222943384
1568,665571020
1569,665571020
1570,665571020
1571,665571020
1572,665571020
1573,665571020
1574,473300756
1575,473300756
1576,473300756
1577,473300756
1578,471211038
1579,471211038
1580,471211038
1581,471211038
1582,215150651
1583,215150651
1584,215150651
1585,668642940
1586,266202358
1587,266202358
1588,266202358
1589,266202358
1590,266202358
1591,266202358
1592,266202358
1593,327406152
1594,327406152
1595,327406152
1596,327406152
1597,327406152
1598,327406152
1599,327406152
1600,327406152
1601,596380448
1602,596380448
1603,596380448
1604,79588469
1605,79588469
1606,79588469
1607,79588469
1608,79588469
1609,79588469
1610,79588469
1611,79588469
1612,145277772
1613,145277772
1614,145277772
1615,145277772
1616,120542272
1617,139816014
1618,139816014
1619,139816014
1620,365108529
1621,365108529
1622,365108529
1623,365108529
1624,365108529
1625,365108529
1626,365108529
1627,365108529
1628,365108529
1629,365108529
1630,365108529
1631,365108529
1632,365108529
1633,365108529
1634,365108529
1635,365108529
1636,365108529
1637,365108529
1638,365108529
1639,365108529
1640,365108529
1641,365108529
1642,365108529
1643,365108529
1644,365108529
1645,625038916
1646,625038916
1647,625038916
1648,109197858
1649,315497917
1650,315497917
1651,315497917
1652,315497917
1653,315497917
1654,315497917
1655,315497917
1656,315497917
1657,315497917
1658,315497917
1659,527182241
1660,527182241
1661,527182241
1662,527182241
1663,527182241
1664,527182241
1665,527182241
1666,64916542
1667,64916542
1668,64916542
1669,64916542
1670,64916542
1671,64916542
1672,64916542
1673,202146937
1674,202146937
1675,202146937
1676,202146937
1677,202146937
1678,202146937
1679,210275062
1680,210275062
1681,210275062
1682,210275062
1683,195901726
1684,195901726
1685,195901726
1686,195901726
1687,195901726
1688,195901726
1689,195901726
1690,195901726
1691,195901726
1692,195901726
1693,195901726
1694,195901726
1695,195901726
1696,195901726
1697,195901726
1698,195901726
1699,195901726
1700,195901726
1701,195901726
1702,195901726
1703,195901726
1704,432038967
1705,432038967
1706,432038967
1707,432038967
1708,432038967
1709,118005353
1710,118005353
1711,118005353
1712,118005353
1713,118005353
1714,118005353
1715,118005353
1716,538599201
1717,538599201
1718,538599201
1719,446661811
1720,446661811
1721,446661811
1722,446661811
1723,446661811
1724,446661811
1725,446661811
1726,446661811
1727,446661811
1728,446661811
1729,289961005
1730,289961005
1731,289961005
1732,289961005
1733,289961005
1734,289961005
1735,289961005
1736,289961005
1737,289961005
1738,289961005
1739,289961005
1740,289961005
1741,289961005
1742,289961005
1743,289961005
1744,289961005
1745,289961005
1746,289961005
1747,289961005
1748,289961005
1749,289961005
1750,289961005
1751,289961005
1752,289961005
1753,289961005
1754,289961005
1755,289961005
1756,374695583
1757,374695583
1758,374695583
1759,374695583
1760,374695583
1761,374695583
1762,390457519
1763,390457519
1764,390457519
1765,390457519
1766,390457519
1767,390457519
1768,195517801
1769,195517801
1770,195517801
1771,195517801
1772,195517801
1773,195517801
1774,195517801
1775,195517801
1776,237426039
1777,237426039
1778,237426039
1779,237426039
1780,237426039
1781,237426039
1782,237426039
1783,237426039
1784,449804083
1785,449804083
1786,449804083
1787,449804083
1788,449804083
1789,449804083
1790,449804083
1791,449804083
1792,449804083
1793,449804083
1794,449804083
1795,449804083
1796,449804083
1797,449804083
1798,449804083
1799,449804083
1800,449804083
1801,449804083
1802,449804083
1803,449804083
1804,449804083
1805,449804083
1806,449804083
1807,449804083
1808,449804083
1809,192803325
1810,192803325
1811,385363357
1812,385363357
1813,385363357
1814,385363357
1815,385363357
1816,385363357
1817,385363357
1818,169472716
1819,169472716
1820,169472716
1821,169472716
1822,169472716
1823,169472716
1824,169472716
1825,284489117
1826,284489117
1827,284489117
1828,513821081
1829,513821081
1830,513821081
1831,513821081
1832,513821081
1833,513821081
1834,173586085
1835,173586085
1836,173586085
1837,173586085
1838,173586085
1839,173586085
1840,173586085
1841,173586085
1842,344931022
1843,344931022
1844,344931022
1845,646913356
1846,646913356
1847,646913356
1848,646913356
1849,264906368
1850,264906368
1851,264906368
1852,264906368
1853,374125507
1854,374125507
1855,374125507
1856,374125507
1857,374125507
1858,374125507
1859,374125507
1860,374125507
1861,374125507
1862,374125507
1863,374125507
1864,374125507
1865,3312029
1866,3312029
1867,3312029
1868,3312029
1869,3312029
1870,3312029
1871,3312029
1872,3312029
1873,3312029
1874,3312029
1875,3312029
1876,461308650
1877,461308650
1878,461308650
1879,123433644
1880,123433644
1881,123433644
1882,123433644
1883,123433644
1884,123433644
1885,123433644
1886,123433644
1887,118008364
1888,118008364
1889,118008364
1890,118008364
1891,118008364
1892,248053999
1893,248053999
1894,248053999
1895,248053999
1896,248053999
1897,248053999
1898,248053999
1899,217123982
1900,217123982
1901,217123982
1902,217123982
1903,492319460
1904,492319460
1905,492319460
1906,492319460
1907,492319460
1908,492319460
1909,492319460
1910,492319460
1911,492319460
1912,248642281
1913,248642281
1914,248642281
1915,248642281
1916,248642281
1917,248642281
1918,374815127
1919,374815127
1920,374815127
1921,374815127
1922,374815127
1923,273188471
1924,273188471
1925,273188471
1926,273188471
1927,273188471
1928,146095577
1929,146095577
1930,146095577
1931,624671441
1932,624671441
1933,624671441
1934,624671441
1935,624671441
1936,624671441
1937,624671441
1938,624671441
1939,624671441
1940,624671441
1941,624671441
1942,624671441
1943,14612611
1944,14612611
1945,14612611
1946,14612611
1947,14612611
1948,14612611
1949,14612611
1950,14612611
1951,218544204
1952,218544204
1953,218544204
1954,218544204
1955,218544204
1956,218544204
1957,218544204
1958,218544204
1959,322912226
1960,322912226
1961,249089257
1962,249089257
1963,249089257
1964,290645932
1965,290645932
1966,290645932
1967,290645932
1968,290645932
1969,290645932
1970,290645932
1971,290645932
1972,290645932
1973,290645932
1974,290645932
1975,290645932
1976,394130866
1977,394130866
1978,394130866
1979,394130866
1980,394130866
1981,452169225
1982,452169225
1983,452169225
1984,452169225
1985,452169225
1986,452169225
1987,452169225
1988,452169225
1989,373383245
1990,373383245
1991,318294101
1992,318294101
1993,318294101
1994,318294101
1995,318294101
1996,241904677
1997,241904677
1998,241904677
1999,241904677
2000,241904677
2001,241904677
2002,241904677
2003,241904677
2004,241904677
2005,241904677
2006,241904677
2007,241904677
2008,241904677
2009,241904677
2010,241904677
2011,241904677
2012,241904677
2013,241904677
2014,241904677
2015,241904677
2016,241904677
2017,241904677
2018,241904677
2019,241904677
2020,241904677
2021,241904677
2022,168647100
2023,168647100
2024,168647100
2025,168647100
2026,168647100
2027,168647100
2028,168647100
2029,168647100
2030,586063786
2031,586063786
2032,258544041
2033,258544041
2034,258544041
2035,258544041
2036,258544041
2037,258544041
2038,258544041
2039,258544041
2040,258544041
2041,258544041
2042,258544041
2043,168781436
2044,168781436
2045,168781436
2046,168781436
2047,168781436
2048,168781436
2049,168781436
2050,168781436
2051,168781436
2052,168781436
2053,168781436
2054,168781436
2055,168781436
2056,168781436
2057,298198216
2058,298198216
2059,154598883
2060,154598883
2061,154598883
2062,154598883
2063,154598883
2064,154598883
2065,154598883
2066,310353311
2067,310353311
2068,310353311
2069,310353311
2070,310353311
2071,310353311
2072,520380831
2073,520380831
2074,520380831
2075,520380831
2076,520380831
2077,520380831
2078,520380831
2079,520380831
2080,520380831
2081,520380831
2082,520380831
2083,520380831
2084,520380831
2085,520380831
2086,520380831
2087,520380831
2088,520380831
2089,520380831
2090,520380831
2091,122847907
2092,122847907
2093,240653908
2094,240653908
2095,240653908
2096,240653908
2097,240653908
2098,240653908
2099,240653908
2100,240653908
2101,240653908
2102,240653908
2103,240653908
2104,240653908
2105,325560950
2106,325560950
2107,325560950
2108,325560950
2109,241147715
2110,241147715
2111,241147715
2112,2158032
2113,2158032
2114,2158032
2115,2158032
2116,524616715
2117,524616715
2118,524616715
2119,524616715
2120,524616715
2121,524616715
2122,524616715
2123,205602027
2124,205602027
2125,205602027
2126,205602027
2127,205602027
2128,170184721
2129,170184721
2130,240382495
2131,624898707
2132,624898707
2133,624898707
2134,624898707
2135,624898707
2136,624898707
2137,624898707
2138,624898707
2139,614659390
2140,614659390
